,Scripcode,Start Date,End Date,Entry Buffer,Exit Buffer,MSL,BEP
,BPCL EQ,2014-01-01,2024-12-31,1.0,1.0,5.0,no
,,,,,,,,,,,
,,,,,,,,,,,
,System,Entry Date,Exit Date,Trade,Entry,Exit,P&L,Cumm PL,Comments,HH/LL,% ITM
240,,2021-02-19,2021-03-09,Buy,438.69,445.6,6.91,,SAR,482.4,9.96
241,,2022-01-04,2022-01-04,Buy,391.27,388.0,-3.27,,SAR,0.0,100.0
242,,2021-03-09,2022-01-21,Sell,445.6,382.68,62.92,,Short,380.0,14.72
243,,2022-01-21,2021-03-12,Sell,382.68,458.54,-75.86,,SAR,331.1,13.48
244,,2021-03-12,2021-03-17,Buy,458.54,435.61,-22.93,,MSL,465.6,1.54
245,,2022-03-11,2022-04-27,Buy,360.27,365.11,4.84,,SAR,398.8,10.69
246,,2022-04-27,2021-04-12,Sell,365.11,416.89,-51.78,,Short,293.35,19.65
247,,2021-04-12,2022-06-28,Sell,416.89,318.81,98.08,,SAR,293.35,29.63
248,,2022-06-28,2022-06-30,Buy,318.81,308.88,-9.93,,SAR,437.5,37.23
249,,2021-04-30,2021-06-18,Buy,432.63,471.24,38.61,,SAR,493.9,14.16
250,,2022-06-30,2021-06-18,Sell,308.88,471.24,-162.36,,Short,305.7,1.03
251,,2021-06-18,0,Sell,471.24,324.9,146.34,,MSL,445.05,5.56
252,,2021-07-22,2021-08-11,Buy,463.89,440.7,-23.19,,MSL,465.8,0.41
253,,2022-07-11,2021-09-03,Sell,319.87,486.37,-166.5,,SAR,304.15,4.91
254,,2021-09-03,2021-09-16,Buy,486.37,437.5,-48.87,,SAR,503.0,3.42
255,,2022-07-28,2022-08-29,Buy,328.65,324.77,-3.88,,SAR,355.25,8.09
256,,2021-09-16,2022-08-29,Sell,437.5,324.77,112.73,,Short,323.05,26.16
257,,2022-08-29,0,Sell,324.77,437.5,-112.73,,SAR,320.5,1.31
258,,2022-09-08,2022-09-16,Buy,337.44,320.57,-16.87,,MSL,345.6,2.42
259,,2022-09-22,2021-09-29,Sell,315.12,437.99,-122.87,,SAR,288.05,8.59
260,,2021-09-29,2021-10-20,Buy,437.99,445.0,7.01,,SAR,470.0,7.31
261,,2022-10-25,2022-12-22,Buy,304.77,328.78,24.01,,SAR,351.45,15.32
262,,2021-10-20,2022-12-22,Sell,445.0,328.78,116.22,,Short,324.7,27.03
263,,2022-12-22,2021-12-09,Sell,328.78,396.17,-67.39,,SAR,320.15,2.62
264,,2021-12-09,2021-12-20,Buy,396.17,376.36,-19.81,,MSL,400.5,1.09
265,,2023-01-06,2023-01-27,Buy,346.38,339.47,-6.91,,SAR,358.0,3.35
266,,2022-01-04,2022-01-21,Buy,391.27,382.68,-8.59,,SAR,406.9,3.99
267,,2023-01-27,2022-01-21,Sell,339.47,382.68,-43.21,,Short,314.05,7.49
268,,2022-01-21,2023-03-15,Sell,382.68,332.19,50.49,,SAR,314.05,17.93
269,,2023-03-15,2023-03-28,Buy,332.19,339.27,7.08,,SAR,363.7,9.49
270,,2022-03-11,2022-04-27,Buy,360.27,365.11,4.84,,SAR,398.8,10.69
271,,2023-03-28,2023-04-19,Sell,339.27,342.89,-3.62,,MSL,327.0,3.62
272,,2023-04-19,2023-07-27,Buy,342.89,368.0,25.11,,SAR,397.9,16.04
273,,2023-07-27,2022-04-27,Sell,374.62,365.11,9.51,,Short,339.1,9.48
274,,2022-04-27,2023-09-08,Sell,365.11,362.19,2.92,,SAR,293.35,19.65
275,,2023-09-08,2023-09-28,Buy,362.19,344.08,-18.11,,MSL,368.75,1.81
276,,2022-06-28,2022-06-30,Buy,318.81,308.88,-9.93,,SAR,319.85,0.33
277,,2023-09-28,2022-06-30,Sell,343.13,308.88,34.25,,Short,307.15,10.49
278,,2022-06-30,2023-10-17,Sell,308.88,354.11,-45.23,,MSL,305.7,1.03
279,,2023-10-17,2023-10-26,Buy,354.11,324.9,-29.21,,MSL,356.5,0.67
280,,2022-07-12,2023-10-31,Sell,312.35,352.39,-40.04,,SAR,304.15,2.63
281,,2023-10-31,2023-12-21,Buy,352.39,433.97,81.58,,SAR,482.5,36.92
282,,2022-07-28,2022-08-29,Buy,328.65,324.77,-3.88,,SAR,355.25,8.09
283,,2023-12-21,2022-08-29,Sell,433.97,325.0,108.97,,MSL,inf,inf
284,,2023-12-28,2024-02-29,Buy,461.06,598.06,137.0,,SAR,687.95,49.21
285,,2022-08-29,2022-09-08,Sell,324.77,337.44,-12.67,,SAR,320.5,1.31
286,,2022-09-08,2022-09-16,Buy,337.44,609.0,271.56,,SAR,345.6,2.42
287,,2022-09-22,2024-02-29,Sell,315.12,598.06,-282.94,,Short,288.05,8.59
288,,2024-02-29,2022-10-25,Sell,598.06,304.77,293.29,,SAR,288.05,51.84
289,,2022-10-25,2022-12-22,Buy,304.77,328.78,24.01,,SAR,627.25,105.81
290,,2024-03-01,2024-03-13,Buy,617.92,605.93,-11.99,,SAR,653.0,5.68
291,,2022-12-22,2024-03-13,Sell,328.78,605.93,-277.15,,Short,320.15,2.62
292,,2024-03-13,2023-01-06,Sell,605.93,346.38,259.55,,SAR,320.15,47.16
293,,2023-01-06,2023-01-27,Buy,346.38,339.47,-6.91,,SAR,611.75,76.61
294,,2024-03-27,2024-04-15,Buy,610.49,579.97,-30.52,,MSL,620.3,1.61
295,,2023-01-27,2024-04-15,Sell,339.47,574.45,-234.98,,Short,314.05,7.49
296,,2024-04-15,2023-03-15,Sell,574.45,332.19,242.26,,SAR,314.05,45.33
297,,2023-03-15,2023-03-28,Buy,332.19,339.27,7.08,,SAR,617.6,85.92
298,,2024-04-18,2024-04-19,Buy,606.0,575.7,-30.3,,MSL,589.9,2.66
299,,2023-03-28,2024-04-29,Sell,339.27,623.78,-284.51,,SAR,327.0,3.62
300,,2024-04-29,2024-05-09,Buy,623.78,595.98,-27.8,,SAR,641.7,2.87
301,,2023-04-19,2023-07-27,Buy,342.89,374.62,31.73,,SAR,397.9,16.04
302,,2024-05-09,2023-07-27,Sell,595.98,374.62,221.36,,Short,363.15,39.07
303,,2023-07-27,0,Sell,374.62,625.78,0.0,,MSL,,
304,,2023-09-08,2023-09-28,Buy,362.19,344.08,-18.11,,MSL,649.0,79.19
305,,2024-05-21,2024-06-04,Buy,639.68,611.42,-28.26,,SAR,687.0,7.4
306,,2023-09-28,2023-10-17,Sell,343.13,354.11,-10.98,,SAR,336.15,2.03
307,,2023-10-17,2023-10-26,Buy,354.11,670.0,315.89,,SAR,356.5,0.67
308,,2023-10-26,2024-06-04,Sell,335.12,611.42,-276.3,,Short,334.0,0.33
309,,2024-06-04,2023-10-31,Sell,611.42,352.39,259.03,,SAR,293.4,52.01
310,,2023-10-31,2023-12-21,Buy,352.39,433.97,81.58,,SAR,482.5,36.92
311,,2024-07-16,2024-07-19,Buy,314.06,304.92,-9.14,,SAR,319.0,1.57
312,,2023-12-21,2024-07-19,Sell,433.97,304.92,129.05,,Short,301.8,30.46
313,,2024-07-19,2024-07-25,Sell,304.92,320.17,-15.25,,MSL,296.1,2.89
314,,2023-12-28,2024-02-29,Buy,461.06,598.06,137.0,,SAR,687.95,49.21
315,,2024-08-13,2024-02-29,Sell,326.5,609.0,-282.5,,MSL,inf,inf
316,,2024-02-29,2024-08-30,Sell,598.06,361.58,236.48,,SAR,594.45,0.6
317,,2024-08-30,2024-09-11,Buy,361.58,343.5,-18.08,,MSL,627.25,73.47
318,,2024-03-01,2024-03-13,Buy,617.92,605.93,-11.99,,SAR,653.0,5.68
319,,2024-09-11,2024-03-13,Sell,341.2,605.93,-264.73,,Short,322.95,5.35
320,,2024-03-13,2024-09-27,Sell,605.93,350.42,255.51,,SAR,322.95,46.7
321,,2024-09-27,2024-10-04,Buy,350.42,342.5,-7.92,,SAR,611.75,74.58
322,,2024-03-27,2024-04-15,Buy,610.49,579.97,-30.52,,MSL,620.3,1.61
323,,2024-10-04,2024-04-15,Sell,342.89,574.45,-231.56,,Short,328.25,4.27
324,,2024-04-15,2024-10-16,Sell,574.45,355.01,219.44,,SAR,328.25,42.86
325,,2024-10-16,2024-10-18,Buy,355.01,337.26,-17.75,,MSL,617.6,73.97
326,,2024-04-18,2024-04-19,Buy,606.0,575.7,-30.3,,MSL,589.9,2.66
327,,2024-10-21,2024-04-19,Sell,330.96,578.0,0.0,,SAR,279.35,
328,,2024-04-22,2024-05-09,Buy,595.8,595.98,0.0,,SAR,641.7,
329,,2024-05-09,2024-05-15,Sell,595.98,625.78,0.0,,MSL,590.05,
330,,2024-05-21,2024-06-04,Buy,641.55,611.42,0.0,,SAR,687.0,
331,,2024-06-04,0,Sell,611.42,0.0,0.0,,SAR,293.4,
332,,2024-07-16,2024-07-23,Buy,314.06,298.36,0.0,,MSL,319.25,
333,,2024-07-23,2024-07-24,Sell,297.1,311.95,0.0,,MSL,296.1,
334,,2024-07-25,2024-08-13,Buy,322.44,326.5,0.0,,SAR,359.05,
335,,2024-08-13,2024-08-19,Sell,326.5,342.83,0.0,,MSL,320.65,
336,,2024-08-20,2024-09-11,Buy,349.01,341.2,0.0,,SAR,367.2,
337,,2024-09-11,0,Sell,341.2,0.0,0.0,,SAR,322.95,
338,,2024-09-27,2024-10-07,Buy,350.42,332.9,0.0,,MSL,376.0,
339,,2024-10-08,2024-10-09,Sell,329.47,345.95,0.0,,MSL,328.25,
340,,2024-10-16,2024-10-18,Buy,355.01,337.26,0.0,,MSL,355.9,
341,2 Week High-Low,2024-10-22,0,Sell,326.9,0.0,0.0,,Short,,
