,Scripcode,Start Date,End Date,Entry Buffer,Exit Buffer,TSL1,TSL2
,RECLTD EQ,2014-01-01,2024-12-31,1.0,1.0,2.0,4.0
,,,,,,,,,,,
,,,,,,,,,,,
,System,Entry Date,Exit Date,Trade,Entry,Exit,P&L,Cumm PL,Comments,HH/LL,% ITM
52,RTT,2014-11-12,2014-11-25,Long,299.3,330.31,31.00999999999999,-139.02999999999992,SAR,351.5,17.44
53,RTT,2014-11-25,2014-12-01,Short,330.31,343.52,-13.20999999999998,-152.2399999999999,TSL,322.75,2.29
54,RTT,2014-12-02,2014-12-04,Long,345.22,336.75,-8.470000000000027,-160.70999999999992,SAR,352.8,2.2
55,RTT,2014-12-04,2014-12-18,Short,336.75,327.64,9.110000000000014,-151.5999999999999,SAR,293.7,12.78
56,RTT,2014-12-18,2015-01-06,Long,327.64,328.48,0.8400000000000318,-150.75999999999988,SAR,344.45,5.13
57,RTT,2015-01-06,2015-01-15,Short,328.48,324.11,4.3700000000000045,-146.38999999999987,SAR,309.9,5.66
58,RTT,2015-01-15,2015-01-20,Long,324.11,322.99,-1.1200000000000045,-147.50999999999988,SAR,334.85,3.31
59,RTT,2015-01-20,2015-01-28,Short,322.99,328.1,-5.110000000000014,-152.6199999999999,SAR,313.5,2.94
60,RTT,2015-01-28,2015-02-04,Long,328.1,329.77,1.669999999999959,-150.94999999999993,SAR,351.65,7.18
61,RTT,2015-02-04,2015-02-10,Short,329.77,329.77,0.0,-150.94999999999993,BEP,312.3,5.3
62,RTT,2020-08-05,2020-08-05,Long,101.45,101.45,0.0,-150.94999999999993,BEP,0.0,-100.0
63,RTT,2015-02-13,2015-02-18,Long,329.21,321.8,-7.409999999999968,-158.3599999999999,SAR,341.05,3.6
64,RTT,2015-02-18,2015-02-20,Short,321.8,321.8,0.0,-158.3599999999999,BEP,307.5,4.44
65,RTT,2015-02-24,2015-03-09,Long,321.08,346.0,24.920000000000016,-133.43999999999988,SAR,371.75,15.78
66,RTT,2015-03-09,2015-03-11,Short,346.0,354.31,-8.310000000000002,-141.7499999999999,SAR,338.8,2.08
67,RTT,2015-03-11,2015-03-13,Long,354.31,340.14,-14.170000000000016,-155.9199999999999,TSL,354.9,0.17
68,RTT,2015-03-13,2015-03-19,Short,338.58,352.12,-13.54000000000002,-169.45999999999992,TSL,325.7,3.8
69,RTT,2015-03-19,2015-03-19,Long,352.54,338.44,-14.100000000000023,-183.55999999999995,TSL,352.9,0.1
70,RTT,2020-08-10,2020-08-10,Long,107.77,111.9,4.13000000000001,-179.42999999999995,SAR,0.0,-100.0
71,RTT,2015-03-26,2015-04-06,Short,326.2,339.11,-12.910000000000025,-192.33999999999997,SAR,318.0,2.51
72,RTT,2015-04-06,2015-04-07,Long,339.11,323.6,-15.509999999999991,-207.84999999999997,SAR,340.3,0.35
73,RTT,2015-04-09,2015-04-20,Long,340.98,327.34,-13.640000000000043,-221.49,TSL,347.9,2.03
74,RTT,2015-04-21,2015-04-24,Long,325.8,320.41,-5.389999999999986,-226.88,SAR,329.0,0.98
75,RTT,2015-04-24,2015-05-04,Short,320.41,320.32,0.09000000000003183,-226.78999999999996,SAR,309.0,3.56
76,RTT,2015-05-04,2015-05-06,Long,320.32,308.43,-11.889999999999986,-238.67999999999995,SAR,321.4,0.34
77,RTT,2020-08-12,2020-08-12,Short,104.69,106.79,-2.1000000000000085,-240.77999999999997,TSL,297.7,-184.36
78,RTT,2015-05-06,2015-05-06,Short,308.43,320.77,-12.339999999999975,-253.11999999999995,TSL,inf,-inf
